game_key,labels,text,colors,video_data,eng_type,direction,adunit_size_x,adunit_size_y
dc483945d46960af4061ad59433b8494/e9983fb97b3012bd5f3c,"Plant,Food,Fruit","Tippen und halten,um mehr ober Biokraftstoffe,erfahren,ZU,ExonMobil","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,600.0,500.0
a71b56d209da6cf45b9031f214fb4fec/2328c1060d563809bd33,Text,"HSBC Life,RESTAURANT OITRO CAFE,Tratteria,H","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-ms-autumn-winter-fashion-2019-mob/27c120507d0368c05877,"Human,Person,Apparel,Clothing,Female","TAP A LOOK,M&S","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,,
030656579715affc60e6fdb8cdc73b36/f5e2c6d71ede9356abea,Cosmetics,"FI,PRC,ByOLAY!,PRO,DERMATOLOGICAL,byOLAY,INITENSIVE,Wrinkdle Fading,Essence,CORRECTIVWHITE,SOT EADING,ESSENCE,an","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-progressive-endframe-mpu/cf6812c08aa967a370b5,"Plant,Advertisement,Poster","PROGRESSIVE,SWIPE UP TO,SAVIVG OW,T","1,2,3,4,5,6,7,8,9,10",0,swipe,up,,
adunit-progressive-endframe-mpu/86457230dcd070b1e3c9,"Plant,Advertisement,Text","PROGRESSIVE,SWIPE UP TO,SAVG OW,T","1,2,3,4,5,6,7,8,9,10",0,swipe,up,,
2287ffe2218bf369ae24cb3a54e3ed6a/4ad5b59c4482eac69b53,"Paper,Confetti","ESTEE LAUDER COMPANIES,BREAST CAMPAIGN,CANCER,SWIPE UP,TO GIVE YOUR,SUPPORT","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
cac8e3ebe2916b91e4732d0ca36192ea/f492ae36455a3ce0a7c4,"Bread,Food,Bag","So hungry,,you forgot,order?,to,Get $5 off your first $25 order,Use code: HOPNGO,Swipe Right,to Order Now,N,GO,hop","1,2,3,4,5,6,7,8,9,10",0,swipe,right,600.0,900.0
cac8e3ebe2916b91e4732d0ca36192ea/049d0e44c2f6687f8eae,"Food,Bread,Bag","So hungry,,you forgot,order?,to,Get $5 off your first $25 order,Use code: HOPNGO,Swipe Right,to Order Now,N,GO,hop","1,2,3,4,5,6,7,8,9,10",0,swipe,right,600.0,900.0
1a93a79781a289797d51a9d2f3663e6a/e147475ffa0e8d589331,"Text,Urban,Aircraft,Airplane,Transportation,Vehicle,Building,City,Town,Architecture","HSBC Life,EE,?y L","1,2,3,4,5,6,7,8,9,10",0,,,,
1a93a79781a289797d51a9d2f3663e6a/b2fae4b96ac3560e407f,"Text,Urban,Vehicle,Aircraft,Airplane,Transportation,City,Building,Town,Architecture",HSBC Life,"1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-winamax-vandals-depoussiere-mpu/495d21804e3ba2e19d5f,"Text,Wall,Advertisement,Poster,Alphabet","COTE,GROSSE,WINAMAX GROS GAIN,GROS,RESPECT,JAGUE,LE MUR","1,2,3,4,5,6,7,8,9,10",0,,,,
0594aa6e9fae559ed2d58dc59f1561e6/290225b941ffa19da3d1,"Human,Person,Accessories,Sunglasses,Accessory,Goggles,Glasses,Clothing,Apparel","BUSE,POUVEZ-VOUS TROUVER,LES ENCEINTES BOSE?,APPUYEZ POUR","1,2,3,4,5,6,7,8,9,10",1,tap-and-hold,no direction,600.0,500.0
999aea2b19fb880151a399f871ea062c/252d2d5789f01b755e1a,"Couch,Furniture","scs,SOFA CARPET SPECIALIST,SCRUB,To reveal fantastic,our,range","1,2,3,4,5,6,7,8,9,10",0,,,,
999aea2b19fb880151a399f871ea062c/f1ff2d9cec9019e07511,"Furniture,Couch","Scs,SOFA CARPET SPECIALIST,SCRUB,To reveal fantastic,our,range","1,2,3,4,5,6,7,8,9,10",0,,,,
b175d7f3f9aa60ffdddc1a02e82d6580/896a9f23710f5165a161,,"HEARTHSTONE,Appuyez,et maintenez","1,2,3,4,5,6,7,8,9,10",0,tap-and-hold,no direction,600.0,1200.0
b175d7f3f9aa60ffdddc1a02e82d6580/779bbd9cb4feb0989940,,"HEARTHSTONE,Appuyez,etmaintenez","1,2,3,4,5,6,7,8,9,10",0,tap-and-hold,no direction,600.0,1200.0
adunit-j12-2020-mob/505fd6bb5253f5c5b2a7,"Wristwatch,Tower,Architecture,Building,Clock Tower","CHANEL,0,CHANEL 3 15,6,SWIPE,TO ROTATE,EXPLORE J12 DESIGN","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
adunit-j12-2020-mob/266a6334f1b12a51c70a,"Wristwatch,Building,Tower,Clock Tower,Architecture","CHANEL,0,CHANEL,3,45,8,6 84,OE,SWIPE TO ROTATE,EXPLORE J12 DESIGN","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
adunit-j12-2020-mob/25659974e8f502882d00,"Wristwatch,Clock Tower,Building,Architecture,Tower","CHANEL,0,CHANEL,3,45,8,6 84,OE,SWIPE TO ROTATE,EXPLORE J12 DESIGN","1,2,3,4,5,6,7,8,9,10",0,swipe,no direction,,
adunit-instituto-fortius-test-campaign-slider-mpu/4ac43d09f40255cadc8b,"Person,Human,Advertisement","FORTIUS,Escolha a melhor forma de se,atividade fisica,preparar para a,Exercicios,Alongamento Respiratorios","1,2,3,4,5,6,7,8,9,10",0,,,,
078d4f3fd819bbe737a3a66184eaf60a/aeaa37ff1f8fab49358c,"Bird,Animal","PPUMA,E","1,2,3,4,5,6,7,8,9,10",0,,,,
00713d76908caaf66ef14688fe8229dd/5fa282721f46ca2dfabd,"Accessories,Accessory,Jewelry,Gemstone","Van Cleef & Arpels,Haute Joaillerie, place Vendome since 1906,Swipe Right,to discover the Perlee collection","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,500.0
5cecef42a63b46f92deb61cd20a89847/04f2b0256533e217d419,"Camera Lens,Electronics,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,T,Nr6074833,1:2,8 -80mm Planac","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
5fb716a88b8f31edb688d0e944672f10/57d277c5936b8f6e3838,"Plant,Rug,Food,Produce,Sesame,Seasoning,Vegetable,Bean","W,R,SCRUB THE SCREEN,TO REVEAL WHAT IS,DLINDT Oc","1,2,3,4,5,6,7,8,9,10",0,,,,
5fb716a88b8f31edb688d0e944672f10/e66b1a20de708f654a3b,"Plant,Rug,Produce,Food,Sesame,Seasoning,Vegetable,Bean","W,R,SCRUB THE SCREEN,TO REVEAL WHAT IS,DLINDT Oc","1,2,3,4,5,6,7,8,9,10",0,,,,
5fb716a88b8f31edb688d0e944672f10/900364788675e8bcfaea,"Plant,Rug,Produce,Food,Seasoning,Sesame,Vegetable,Bean","W,SCRUB THE SCREEN,TO REVEAL WHAT IS,REHINDTHECOCEEE","1,2,3,4,5,6,7,8,9,10",0,,,,
9da290d9a9fb3345ab9e0367dc735f4a/b715ae48ac21457b62f6,,"HOP'NGO NGO,Swipe Left,to cozy up to some pancakes.,tHOP","1,2,3,4,5,6,7,8,9,10",0,swipe,left,600.0,900.0
19064d31b1a03af2c5392ac0d8673e54/6cb1b5000f584db89a98,"Electronics,Camera Lens,Camera","QLEXLS,LICERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,T,Nr607,Nr6074833,1:2,8 180mm Planac","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
330e3acd440e2ce0ad69e971bbb1ee5b/d54aad0be1cf0b03dbf2,Wristwatch,"VACHERON CONSTANTIN,GENEVE,I NOT MANY.,ONE OF,7-29-31,SWIPEI FET","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
43fef90e02927b355d26fe013678901e/d52339dd9e6195b1dee7,"Advertisement,Poster,Clock Tower,Building,Architecture,Tower,Barrel","MACKMYRA,EL,Al","1,2,3,4,5,6,7,8,9,10",0,,,,
fe589c8c2635dd9580ef6a383137bedc/b168351d311f7cc083dd,"Airplane,Vehicle,Aircraft,Transportation,Airliner,Flight","AIRLINES,JJAPAN,JAL,Our New Cloud Service,for Techies,SFO to Bengaluru from March 29*,JAPAN AIRLINES,SWIPE LEFT,for high-speed network","1,2,3,4,5,6,7,8,9,10",0,swipe,left,600.0,900.0
fe589c8c2635dd9580ef6a383137bedc/6b8127352510b53b1dfc,"Aircraft,Airplane,Transportation,Vehicle,Airliner,Flight","AIRLINES,JJAPAN,JAL,Our New Cloud Service,for Techies,SFO to Bengaluru from March 29*,JAPAN AIRLINES,SWIPE LEFT,for high-speed network","1,2,3,4,5,6,7,8,9,10",0,swipe,left,600.0,900.0
269d061e1b507338d8b4c69676f9ffa1/77d20f482d90f9fa758b,,"SWIPE RIGHT,TO STAY SAFE ON THE ROAD","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,900.0
269d061e1b507338d8b4c69676f9ffa1/6664f63e51b3986a4637,,"SWIPE RIGHT,TO STAY SAFE ON THE ROAD","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,900.0
269d061e1b507338d8b4c69676f9ffa1/dc306958cb57f32a6494,"Screen,Electronics,Display,Monitor","SWIPE RIGHT,TO STAY SAFE ON THE ROAD","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,900.0
f4315fe6406cdada1a221a163c3c58c9/2e4bce7a6f079a6800f1,"Word,Poster,Advertisement,Text,Flyer,Brochure,Paper,Person,Human,Alphabet","Westheld,CARRE SENART,BACK,TOGETHER,Balayez votre ecran pour commencer votre shopping,*Tous reunis","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,500.0
f4315fe6406cdada1a221a163c3c58c9/84069f1b2994c720599f,"Poster,Advertisement,Paper,Brochure,Flyer,Person,Human,Text,Word","Westheld,CARRE SENART,BACK,TOGETHER,Balayez votre ecran pour commencer votre shopping,*Tous reunis","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,500.0
f4315fe6406cdada1a221a163c3c58c9/9c8196aa25f9ce5cf179,"Word,Poster,Advertisement,Text,Person,Human,Paper,Brochure,Flyer,Alphabet","Westheld,CARRE SENART,BACK,TOGETHER,Balayez votre cran pour commencer votre shopping,*Tous reunis","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,500.0
673bcbf93e3e57991d9f20068edc3ea8/dbdabd90b82a29ece4fe,"Electronics,Camera Lens,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 -80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
15889af610c2d26fc884d00f0ea6dda0/eb22cc62636942a378fc,"Display,Monitor,Electronics,Screen,Person,Human","CATHAY PACIFIC,PRESENTS,LIVE,SPORTS,IN THE SKIES,SWIPE LEFT,TO SEE MORE","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,500.0
15889af610c2d26fc884d00f0ea6dda0/86e5dafea6ccfcb6cd47,"Person,Human,Monitor,Display,Electronics,Screen,Camera","CATHAY PACIFIC,PRESENTS,LIVE,SPORTS,IN THE SKIES,SWIPE LEFT,TO SEE MORE","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,500.0
15889af610c2d26fc884d00f0ea6dda0/75faae6ebe96fb9f587a,"Person,Human,Monitor,Screen,Electronics,Display,Camera","CATHAY PACIFIC,PRESENTS,LIVE,SPORTS,IN THE SKIES,SWIPE LEFT,TO SEE MORE","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,500.0
15889af610c2d26fc884d00f0ea6dda0/c5e470e8f83e01570d8e,"Person,Human,Monitor,Display,Electronics,Screen,Camera","CATHAY PACIFIC,PRESENTS,LIVE,SPORTS,IN THE SKIES,SWIPE LEFT,TO SEE MORE","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,500.0
adunit-wu-physics-mob/7829cdceda987e61810c,"Pac Man,Text","Discover a quick,and easy way,to,send,money.,1 1,LWU,Flick,a coin Western IRi","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-wu-physics-mob/feb04acb0d1caf24ffa2,"Pac Man,Text","Discover a quick,and easy way,to,send,money.,LWU,Flick a coin Western","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-wu-physics-mob/8c04cfa53b7de7bb6f5a,Pac Man,"Discover a quick,and,to,easy way,send,money.,IWU,Flick a coin Western LIio","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-wu-physics-mob/ae53b68e90f4db302715,Pac Man,"Discover a quick,and,to,easy way,send,money.,IWU,Flick a coin Western,LIio","1,2,3,4,5,6,7,8,9,10",1,,,,
adunit-listerine-bio/145387ac45face6f1b4c,"Field,Building,Home Decor,Stadium,Arena,Text,Team Sport,Sport,Team,Sports,Football","WOULD YOU RECOMMEND,LISTERINE TO FRIENDS,AND FAMILY?,NO,YES,MAYBE","1,2,3,4,5,6,7,8,9,10",0,,,,
5045ebc3add6a4b79fcc817cccbdcbb3/b178e19040eec6026e6c,"Text,Hardwood,Wood","You can't say,no to a $35,BJ's gift card.,BIs,Card,Gift,BJs,Swipe up for savings,BIIS","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
adunit-audi-a4-tw-mob/2902357f476b7dfca763,"Vehicle,Transportation,Car,Automobile,Machine","cr,i,i,CSS,i,AuDi A4","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-audi-a4-tw-mob/3b15a027410b4201f959,"Car,Automobile,Vehicle,Transportation","cr,i,i,i,AuDi A4","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-audi-a4-tw-mob/ae32abf9907f78b2bf1e,"Car,Automobile,Vehicle,Transportation","cr,i,i,i,Audi A4","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-audi-a4-tw-mob/0d599336de1a2e5583f7,"Car,Automobile,Vehicle,Transportation","cr,i,i,i,AuDi A4","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-firekills-mob-2019-cooking/ca86ce9537553258f221,"Indoors,Room,Appliance,Oven","SWIPE,LEFT,TO SEE HOW SIMPLE MISTAKES,CAN START A FIRE","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,900.0
fe5beedb35654eacd6a074fc78aefa48/383ea0829d1b3fd657b5,"Camera Lens,Electronics,Camera","QLEXLS,L/CERTIFIED BY LEXUS,TAP THE SCREEN,to find the nearest Lexus dealership,Nr6074833,1:2,8 -80mm Planar","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
313972b80317769f8528032e2a7bdddb/a4ddd25834cf909bfa5c,"Electronics,Monitor,Screen,Display,Cushion,Camera","CATHAY PACIFIC,PRESENTS,MORE BOX SETS,TO BINGE WATCH,SWIPE LEFT,TO SEE MORE","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,500.0
adunit-naturemade-shoppers-retarget-1-bio/0f1c64d79a333d6301f9,Text,"Are you buying,Made,Nature,vitamins in the next,24 to 48 hours?,Yes,No","1,2,3,4,5,6,7,8,9,10",0,,,,
adunit-volkswagen-golfgte8-tap-mob/8695a0ab28c7ae5082ae,"Car,Automobile,Vehicle,Transportation,Steering Wheel,Person,Human","+,APPUYEZ SUR LES CERCLES","1,2,3,4,5,6,7,8,9,10",0,tap-and-hold,no direction,,
adunit-volkswagen-golfgte8-tap-mob/ac97fdc9b8577e4c75d7,"Automobile,Vehicle,Car,Transportation,Steering Wheel,Person,Human","i,W,i,APPUYEZ SUR LES CERCLES","1,2,3,4,5,6,7,8,9,10",0,tap-and-hold,no direction,,
adunit-volkswagen-golfgte8-tap-mob/b9a37a8ffd03a18f79ac,"Car,Transportation,Vehicle,Automobile,Steering Wheel,Person,Human","W,+,APPUYEZ SUR LES CERCLES","1,2,3,4,5,6,7,8,9,10",0,tap-and-hold,no direction,,
adunit-dbs-sparks-bio/091efec0b13839cf8ab1,Text,"DBS IS A COMPANY THAT SUPPORTS,AND NURTURES ENTERPRISES,SOCIAL,(i,e. businesses that help solve environmental,& social problems like minimizing food waste,,caring for society's less privileged) etc,Q.,I will bank/ continue,banking with DBS that,supports social enterprises,and champions zero food,waste initiatives.,A Strongly","1,2,3,4,5,6,7,8,9,10",0,,,,
0b21c19bb7af0a231a35be9d6659434e/91d0efe89f5f349f2321,Prison,"How do you prove,your innocence from,behind bars?,TAP AND HOLD,TO BREAK FREE,H","1,2,3,4,5,6,7,8,9,10",0,,no direction,600.0,900.0
fca36ac041c864be04b359014ec21e2e/c94a86d764e8e176e8e2,Toy,"UNVEIL,MORE SAVINGS,TAXI,TAPTO FINDOUTMORE","1,2,3,4,5,6,7,8,9,10",1,tap,no direction,600.0,900.0
ef437145866af4d3366f41c54c88de59/eaa1b5fa376c61b90812,"Text,Green,Symbol,Number","nickelodeon,SCRUB,THE SCREEN,TO DISCOVER SINGAPORE'S,FIRST IN-MALL SLIME EXPERIENCE,CITY SQUARE MALL","1,2,3,4,5,6,7,8,9,10",0,,,,
9c6f14b87ca1d50ab24282ff088c1baa/b41e4c12ae98dc9034ab,"Person,Human,Face","Hiruscar,Dermatological Acne Skin Care,SCRUB,AWAY,THE PIMPLES,to reveal the secret to,imnroyo acn in iust 2 days","1,2,3,4,5,6,7,8,9,10",0,,,,
298cb405d07e7f952d81c1d153b6f128/6b98764448f2474e6712,"Purple,Crystal,Flower,Plant,Blossom,Petal","CHRISTIE'S,Tap and Hold,to reveal this piece of jewellery","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
dc51b5a6f8b1962b932750d297e6fa2f/3aadc6ac421c2d0528c2,Wristwatch,"BVLGAR I,ROMA","1,2,3,4,5,6,7,8,9,10",0,,,,
dc51b5a6f8b1962b932750d297e6fa2f/c4aea84fb0ecade7fec9,Wristwatch,"BVLGARI,ROMA","1,2,3,4,5,6,7,8,9,10",0,,,,
2c497cdae83f4214a90b2135491ee6ea/48ae6c0e5456e3bfd839,"Poster,Advertisement,Novel,Book,Flyer,Brochure,Paper","ANGEL,HAS FALLEN,LIONSGATE',TAP AND HOLD","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
ef68eab2ff523c40c987cf9ae5879951/aa4bc01fb194a7009b35,"Clothing,Apparel,Person,Human,Baseball Cap,Cap,Hat","SoFi,Hong Kong,SO FEE TRADINGAPP,O,COMISSIONS,SWIPE UP,TO EXPLORE ACCOUNT","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
60d4fb5285204f40159a79ebc4b4b952/0710b2f5e928f89a5bfc,"Person,Human,Clothing,Apparel,Stage","Knives,UOHNSON WJHOOUWN,01!,SWIPE UP,to take a closer look at","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
39b7d89aca45eaf74fa6861f07b3d4a1/f2c6a781909ff44744a4,"Ball,Balloon","and hold,Tap,to start protecting,sensitive data.","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
39b7d89aca45eaf74fa6861f07b3d4a1/a09b9a1b18ca67b5fcce,"Ball,Balloon","Tap,and hold,to start protecting,sensitive data.","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
0e7cc7b994045d985034e8879c082808/501e838c17682b5163ab,,"SWIPE UP,TO DISCOVER,THE FRAGRANCES BY TOMMY HILFIGER","1,2,3,4,5,6,7,8,9,10",0,swipe,up,600.0,900.0
9f06a4c7467e1799cad9b8ca3739cb8a/55e2410520f10f4d4c03,"Airplane,Vehicle,Aircraft,Transportation,Airliner","2 JJAPAN AIRLINES,JAL,Our New Cloud Service,for Techies,SFO to Bengaluru from March 29*,JAPAN ARLINES JA,SWIPE,LEFT,for high-speed network","1,2,3,4,5,6,7,8,9,10",0,swipe,left,600.0,500.0
9f06a4c7467e1799cad9b8ca3739cb8a/c81c2c7789861098e7ac,"Airplane,Aircraft,Vehicle,Transportation,Airliner","2 JJAPAN AIRLINES,JAL,Our New Cloud Service,for Techies,SFO to Bengaluru from March 29*,JAPAN ARLINES A,SWIPE LEFT,for,high-speed,network","1,2,3,4,5,6,7,8,9,10",0,swipe,left,600.0,500.0
2fc7f57f6a597da8ffd58cb9e8e70837/76d6e8c04791c70865d5,"Wheel,Machine,Person,Human","NETFLIX,SWIPE DOWN,TO DODGE FROM THE CRASH","1,2,3,4,5,6,7,8,9,10",1,swipe,down,600.0,500.0
cd34f3552ba262897c701a751edd4909/9dfde466582d5b7122ea,"Sunglasses,Accessory,Accessories","HOREN,BUSE,SEHEN,STREICHE ZUM","1,2,3,4,5,6,7,8,9,10",1,,,,
defbd42ffbac89b4efb674c96025ef21/8125a97998355f9fe7b3,"Word,Text,Alphabet,Number,Symbol","Westheld,FORUM DES HALLES,BACK,TO,GETHER,Balayez votre ecran pour commencer votre shopping","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
defbd42ffbac89b4efb674c96025ef21/75fd26d7f205d9daa1fb,"Text,Word,Alphabet,Symbol,Number","Westheld,FORUM DES HALLES,BACK,TO,GETHER,Balayez votre ecran pour commencer votre shopping","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
defbd42ffbac89b4efb674c96025ef21/977ec8965cfdd9b8f3be,"Word,Text,Alphabet","Westheld,FORUM DES HALLES,BACK,TO,GETHER,Balayez votre cran pour commencer votre shopping","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
defbd42ffbac89b4efb674c96025ef21/ce16f1478a0868b924c1,"Word,Text,Alphabet","Westheld,FORUM DES HALLES,BACK.,TO,GETHER,Balayez votre ecran pour commencer votre shopping","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,900.0
aee619017fef2e0879c2296e27875afd/eb0c5fd8f4436a53bdee,"Building,Urban,Poster,Advertisement,Landscape,Nature,Outdoors","The,Weather,Channel,Flu Insights,with,Watson,SWIPE UP,to see your local flu risk","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
965369fa6476d062a2028c7608b7aac4/bf9f93c2b3b7d56932fe,"Pottery,Vase,Jar,Plant,Parsley","simple feast,Ror ved skaermen,Oo dine mltider","1,2,3,4,5,6,7,8,9,10",0,,,,
d42646ea1262618c031ee9f8ecc6e113/04bed513c081ef4bbca2,"Space,Astronomy,Outer Space,Universe,Planet,Earth,Globe","Tap and hold,To discover unxpected,energy for the future.","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,900.0
adunit--portakabin-mob-v2/f15bb3343088351ed7a5,"Building,Housing,Office Building,Condo","Made by Portakabin,MOVE THE SLIDER,to explore,FROM,OPERATING","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,,
7255c7ae90fb7fb6e9082acf174af7e6/9b56f7c9cc62f63cc451,"Human,Person","Luigi's,Mansion.,NINTENDO,SWITCH.,A,77,SWIPE UP,to watch Luigi capture the ghosts!,EVERYONE,Comic Mischief,Mild Cartoon Violence","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
65299151bf4cbd1825d28e4a43d113ac/e00e7aafbfffa8dd8ee2,,"milk?,got,Swipe Left,to grab a glass a milk,and a bedtime story","1,2,3,4,5,6,7,8,9,10",0,swipe,left,,
6f425141a0a14b14a03731955046bb31/351171fb5fb1d5e0d9b9,"Vehicle,Automobile,Car,Transportation,Suv","LINCOLN,TAP,To enter the all-new 2020 Lincoln Aviator","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,600.0,500.0
446db52936385e944fd83c79b274f580/ab04335d3f111d79bde1,Indoors,"IHOp N GO,Swipe Left,Cozy with,up some pancakes.,'HOP N,IHOP","1,2,3,4,5,6,7,8,9,10",0,swipe,left,600.0,500.0
446db52936385e944fd83c79b274f580/64570da3afa20482e958,Indoors,"IHOp N GO,Swipe Left,Cozy with,up some pancakes.,tHop N","1,2,3,4,5,6,7,8,9,10",0,swipe,left,600.0,500.0
894dac28e4209c79d9f5e2464899e5be/a9b2994b7ae9f63140ad,"Human,Person","X-MEN,DARK PHOENIX,SWIPE UP,TO UNI CASU ICAN CDev'S DADV DOWCDS","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,900.0
bc96941f523f9325db771e6d953b92aa/ab929297aca268743a9a,"Mouth,Lip","LOVEME,lyosticte,TAP & HOLD,FOR LOVE AT FIRST SWIPE","1,2,3,4,5,6,7,8,9,10",1,swipe,no direction,600.0,500.0
1040c5f22d25e6bc58f888d1f9663096/1f36a8f9a987993c1f52,"Person,Human,Advertisement,Flyer,Paper,Brochure,Poster","Original Herb,Swiss,Herb Lozenges,SWISS + MADE MT?,sugar free,soothing . Swveetened great tasting with Stevias","1,2,3,4,5,6,7,8,9,10",0,,,,
1040c5f22d25e6bc58f888d1f9663096/97656395fb88ed95cd6c,"Person,Human,Advertisement,Brochure,Flyer,Poster,Paper","Original Herb,Swiss,Herb Lozenges,SWISS + MADE MT?,sugar free,soothing . Swveetened great tasting with Stevias","1,2,3,4,5,6,7,8,9,10",0,,,,
589ea11ca6cd08e5b941431d134f4d44/addd5c879fd4986c8d37,"Plant,Food,Vegetable,Fruit","You can't say,no to a one,year membership,for $25.,Swipe up for savings,BJs","1,2,3,4,5,6,7,8,9,10",1,swipe,up,600.0,500.0
daf39484d49f973dd2d39cf3e64a48da/14752211136ca8be5e54,"Text,Text Message","LUXURY RESERVE,Hello! Thank you for choosing,Luxury Reserve. How I,can help,you with the luxury items you,wish to reserve?,HONG KONG INTERNATIONALARPORT,TAP TO SEND,THE MESSAGE,0 Hello! I would","1,2,3,4,5,6,7,8,9,10",0,tap,no direction,600.0,900.0
b378c281edcaebfbe47a3104fdc2e036/d63ff756f0087d909e4e,"Vehicle,Automobile,Transportation,Car,Sedan,Machine,Wheel,Bumper,Spoke,Tire,Sports Car,Coupe,Car Wheel,Alloy Wheel","LEXUS,SCRUB THE SCREEN,TO DISCOVER THE POWEROF","1,2,3,4,5,6,7,8,9,10",1,,,,
44a51440d8eb160a485b296b0bca16c9/4757f5dd65bb9e47b9b8,"Human,Person,Audio Speaker,Speaker,Electronics,Karaoke,Leisure Activities","SK-II,Tap and Hold","1,2,3,4,5,6,7,8,9,10",1,,no direction,600.0,500.0
76cb3e551158400dc02ab934a93c4839/397723d8408d43bc66d8,"Car,Vehicle,Transportation,Automobile","G,Go Ultra Low,HOW MUCH VARIETY IS THERE,WHEN BUYING AN ELECTRIC CAR?,THE,SWIPE RIGHT,vehicles,To explore electric","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,900.0
76cb3e551158400dc02ab934a93c4839/c5485b5b9cf654523c49,"Automobile,Car,Vehicle,Transportation","G,Go UItra Low,HOW MUCH VARIETY IS THERE,WHEN BUYING AN ELECTRIC CAR?,THE,SWIPE RIGHT,To explore electric vehicles","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,900.0
76cb3e551158400dc02ab934a93c4839/741724306224525f3530,"Vehicle,Car,Transportation,Automobile","G,Go Ultra Low,HOW MUCH VARIETY IS THERE,WHEN BUYING AN ELECTRIC CAR?,THE,SWIPE RIGHT,To explore electric vehicles","1,2,3,4,5,6,7,8,9,10",1,swipe,right,600.0,900.0
b40c4d910f36841923feb44bd547c562/2d1d68812419f2b68e77,"Human,Person,Egg,Food,Nature,Outdoors,Snow","Columbia,FLICK THE SNOWBALL,TO START THE GAME.","1,2,3,4,5,6,7,8,9,10",1,,,,
d7ba4b5de906a8dba2d314af6d2ab93c/abe2792a8308d7d4bf22,"Person,Human,Automobile,Vehicle,Car,Transportation,Camping,Tent","G,Go UItra Low,HOW FAR CAN I TRAVEL IN AN,ELECTRIC CAR?,A,SWIPE LEFT,To explore,electric vehicles","1,2,3,4,5,6,7,8,9,10",1,swipe,left,600.0,900.0
